0,1.69935E-07,4.3,,,
0.333334029,3.99924E-08,4.3,,,
0.333334029,3.99924E-08,4.3,,,
0.666667879,5.57274E-08,4.3,,,
0.666667879,5.57274E-08,4.3,,,
1.00000152,4.48921E-08,4.3,,,
1.00000152,4.48921E-08,4.3,,,
1.33333543,2.0805E-08,4.3,,,
1.33333543,2.0805E-08,4.3,,,
1.66666919,7.80223E-09,4.3,,,
1.66666919,7.80223E-09,4.3,,,
2.000003189,9.56033E-09,4.3,,,
2.000003189,9.56033E-09,4.3,,,
2.333336831,8.94743E-08,4.3,,,
2.333336831,8.94743E-08,4.3,,,
2.666670353,6.50982E-08,4.3,,,
2.666670353,6.50982E-08,4.3,,,
3.000004471,6.56872E-08,4.3,,,
3.000004471,6.56872E-08,4.3,,,
3.33333841,3.2156E-08,4.3,,,
3.33333841,3.2156E-08,4.3,,,
3.666672141,9.29846E-08,4.3,,,
3.666672141,9.29846E-08,4.3,,,
4.00000611,9.31566E-09,4.3,,,
4.00000611,9.31566E-09,4.3,,,
4.333339662,2.62173E-08,4.3,,,
4.333339662,2.62173E-08,4.3,,,
4.666673541,9.75255E-09,4.3,,,
4.666673541,9.75255E-09,4.3,,,
5.000007451,0.434423,4.3,,,
5.000007451,0.434423,4.3,,,
5.333341659,1.7157,4.3,,,
5.333341659,1.7157,4.3,,,
5.666675687,2.33452,4.3,,,
5.666675687,2.33452,4.3,,,
6.000009597,2.72686,4.3,,,
6.000009597,2.72686,4.3,,,
6.333343745,3.04343,4.3,,,
6.333343745,3.04343,4.3,,,
6.666677595,3.34408,4.3,,,
6.666677595,3.34408,4.3,,,
7.000011623,3.65627,4.3,,,
7.000011623,3.65627,4.3,,,
7.333345235,3.98029,4.3,,,
7.333345235,3.98029,4.3,,,
7.666679711,4.30005,4.3,,,
7.666679711,4.30005,4.3,,,
8.000013262,4.5963,4.3,,,
8.000013262,4.5963,4.3,,,
8.333347321,4.82446,4.3,,,
8.333347321,4.82446,4.3,,,
