0,1.69935E-07,7
0.33333382,3.99924E-08,7
0.33333382,3.99924E-08,7
0.666667879,5.57274E-08,7
0.666667879,5.57274E-08,7
1.000001639,4.48921E-08,7
1.000001639,4.48921E-08,7
1.33333528,2.0805E-08,7
1.33333528,2.0805E-08,7
1.66666919,7.80223E-09,7
1.66666919,7.80223E-09,7
2.00000301,9.56033E-09,7
2.00000301,9.56033E-09,7
2.33333692,8.94743E-08,7
2.33333692,8.94743E-08,7
2.666670889,6.50982E-08,7
2.666670889,6.50982E-08,7
3.000004828,6.56872E-08,7
3.000004828,6.56872E-08,7
3.333338588,3.2156E-08,7
3.333338588,3.2156E-08,7
3.666672349,9.29846E-08,7
3.666672349,9.29846E-08,7
4.000005841,9.31566E-09,7
4.000005841,9.31566E-09,7
4.333339751,2.62173E-08,7
4.333339751,2.62173E-08,7
4.666673541,9.75255E-09,7
4.666673541,9.75255E-09,7
5.000007123,0.401763,7
5.000007123,0.401763,7
5.333340853,1.69203,7
5.333340853,1.69203,7
5.666674733,2.28682,7
5.666674733,2.28682,7
6.000008762,2.68548,7
6.000008762,2.68548,7
6.333342612,3.00236,7
6.333342612,3.00236,7
6.666676462,3.31976,7
6.666676462,3.31976,7
7.00001049,3.7113,7
7.00001049,3.7113,7
7.333344102,4.12304,7
7.333344102,4.12304,7
7.666677654,4.5306,7
7.666677654,4.5306,7
8.000011653,4.93683,7
8.000011653,4.93683,7
8.333345443,5.28199,7
8.333345443,5.28199,7
8.666679531,5.38132,7
8.666679531,5.38132,7
9.000013679,5.66584,7
9.000013679,5.66584,7
9.333347589,6.04685,7
9.333347589,6.04685,7
9.666681468,6.47433,7
9.666681468,6.47433,7
10.00001514,6.92248,7
10.00001514,6.92248,7
10.3333489,7.3789,7
10.3333489,7.3789,7
10.666682899,7.83782,7
10.666682899,7.83782,7
11.000016838,8.24549,7
11.000016838,8.24549,7
11.333350778,8.31856,7
11.333350778,8.31856,7
11.666684329,8.16871,7
11.666684329,8.16871,7
12.000018805,8.05171,7
12.000018805,8.05171,7
12.333352715,7.95322,7
12.333352715,7.95322,7
12.666686624,7.86518,7
12.666686624,7.86518,7
13.000020474,7.77881,7
13.000020474,7.77881,7
13.333354205,7.69042,7
13.333354205,7.69042,7
13.666687846,7.59861,7
13.666687846,7.59861,7
14.000021666,7.50289,7
14.000021666,7.50289,7
14.333355635,7.24491,7
14.333355635,7.24491,7
14.666689664,5.62127,7
14.666689664,5.62127,7
15.000023663,2.93736,7
15.000023663,2.93736,7
15.333357304,0.282108,7
15.333357304,0.282108,7
15.666691393,0.0892196,7
15.666691393,0.0892196,7
16.000025451,0.376134,7
16.000025451,0.376134,7
16.333359003,0.694503,7
16.333359003,0.694503,7
16.666693032,0.924563,7
16.666693032,0.924563,7
17.000026911,1.2281,7
17.000026911,1.2281,7
17.33336091,1.52447,7
17.33336091,1.52447,7
17.66669488,1.85378,7
17.66669488,1.85378,7
18.000028759,2.19132,7
18.000028759,2.19132,7
18.333362281,2.54316,7
18.333362281,2.54316,7
18.666695803,2.8982,7
18.666695803,2.8982,7
19.000029474,3.26205,7
19.000029474,3.26205,7
19.333363295,3.67279,7
19.333363295,3.67279,7
19.666697532,4.09399,7
19.666697532,4.09399,7
20.000031024,4.50391,7
20.000031024,4.50391,7
20.333364725,4.91079,7
20.333364725,4.91079,7
20.666698664,5.28593,7
20.666698664,5.28593,7
21.000032574,5.3545,7
21.000032574,5.3545,7
21.333410412,5.62617,7
21.333410412,5.62617,7
21.666744292,6.00085,7
21.666744292,6.00085,7
22.000078022,6.42575,7
22.000078022,6.42575,7
22.333411753,6.87321,7
22.333411753,6.87321,7
22.666745543,7.33017,7
22.666745543,7.33017,7
23.000079602,7.79041,7
23.000079602,7.79041,7
23.333413273,8.25009,7
23.333413273,8.25009,7
23.666747302,8.42016,7
23.666747302,8.42016,7
24.000080794,8.35901,7
24.000080794,8.35901,7
24.333414286,8.32519,7
24.333414286,8.32519,7
24.666748345,8.26989,7
24.666748345,8.26989,7
25.000082165,8.20609,7
25.000082165,8.20609,7
25.333415866,8.13693,7
25.333415866,8.13693,7
25.666749835,8.0641,7
25.666749835,8.0641,7
26.000083715,7.98798,7
26.000083715,7.98798,7
26.333417386,7.90858,7
26.333417386,7.90858,7
26.666751504,7.82575,7
26.666751504,7.82575,7
27.000085503,7.73935,7
27.000085503,7.73935,7
27.333419114,7.64922,7
27.333419114,7.64922,7
27.666753113,7.55521,7
27.666753113,7.55521,7
28.000086933,7.45268,7
28.000086933,7.45268,7
28.333420902,7.17589,7
28.333420902,7.17589,7
28.666754663,5.35173,7
28.666754663,5.35173,7
29.000088245,2.6696,7
29.000088245,2.6696,7
29.333421975,0.190831,7
29.333421975,0.190831,7
29.666755855,0.1292,7
29.666755855,0.1292,7
30.000090063,0.424982,7
30.000090063,0.424982,7
30.333423614,0.734416,7
30.333423614,0.734416,7
30.666757286,1.02099,7
30.666757286,1.02099,7
31.000091046,1.31784,7
31.000091046,1.31784,7
31.333424926,1.62687,7
31.333424926,1.62687,7
31.666759104,1.91909,7
31.666759104,1.91909,7
32.000093132,2.18728,7
32.000093132,2.18728,7
32.333427101,2.44171,7
32.333427101,2.44171,7
32.666761219,2.70882,7
32.666761219,2.70882,7
33.000094831,2.97667,7
33.000094831,2.97667,7
33.333428562,3.27516,7
33.333428562,3.27516,7
33.666762322,3.61516,7
33.666762322,3.61516,7
34.000096381,3.98318,7
34.000096381,3.98318,7
34.33343032,4.36134,7
34.33343032,4.36134,7
34.666764379,4.7527,7
34.666764379,4.7527,7
35.000098348,5.15444,7
35.000098348,5.15444,7
35.333432019,5.28855,7
35.333432019,5.28855,7
35.666765898,5.49684,7
35.666765898,5.49684,7
36.00009957,5.83772,7
36.00009957,5.83772,7
36.333433092,6.24667,7
36.333433092,6.24667,7
36.666766942,6.68715,7
36.666766942,6.68715,7
37.000100762,7.1153,7
37.000100762,7.1153,7
37.333434463,7.46646,7
37.333434463,7.46646,7
37.666768134,7.70033,7
37.666768134,7.70033,7
38.000102222,7.81911,7
38.000102222,7.81911,7
38.333435923,7.82867,7
38.333435923,7.82867,7
38.666769892,7.74721,7
38.666769892,7.74721,7
39.000103474,7.60208,7
39.000103474,7.60208,7
39.333437234,7.42098,7
39.333437234,7.42098,7
39.666771293,7.22821,7
39.666771293,7.22821,7
40.000105113,7.04337,7
40.000105113,7.04337,7
40.333438605,6.8809,7
40.333438605,6.8809,7
40.666772455,6.75106,7
40.666772455,6.75106,7
41.000106066,6.66066,7
41.000106066,6.66066,7
41.333440125,6.6135,7
41.333440125,6.6135,7
41.666773915,6.60897,7
41.666773915,6.60897,7
42.000107616,6.64125,7
42.000107616,6.64125,7
42.333441257,6.70189,7
42.333441257,6.70189,7
42.666775167,6.78099,7
42.666775167,6.78099,7
43.000109076,6.86808,7
43.000109076,6.86808,7
43.333442688,6.95341,7
43.333442688,6.95341,7
43.666776806,7.02904,7
43.666776806,7.02904,7
44.000110447,7.08885,7
44.000110447,7.08885,7
44.333444446,7.12838,7
44.333444446,7.12838,7
44.666778237,7.14579,7
44.666778237,7.14579,7
45.000112295,7.14234,7
45.000112295,7.14234,7
45.333446085,7.12158,7
45.333446085,7.12158,7
45.666780055,7.0884,7
45.666780055,7.0884,7
46.000113666,7.04808,7
46.000113666,7.04808,7
46.333447218,7.00569,7
46.333447218,7.00569,7
46.666780889,6.96576,7
46.666780889,6.96576,7
47.00011465,6.93198,7
47.00011465,6.93198,7
47.333448201,6.90701,7
47.333448201,6.90701,7
47.666782081,6.89236,7
47.666782081,6.89236,7
48.000115961,6.88829,7
48.000115961,6.88829,7
48.333449751,6.89395,7
48.333449751,6.89395,7
48.66678381,6.90754,7
48.66678381,6.90754,7
49.000117779,6.92664,7
49.000117779,6.92664,7
49.33345136,6.94849,7
49.33345136,6.94849,7
49.666785598,6.97034,7
49.666785598,6.97034,7
50.000119477,6.98981,7
50.000119477,6.98981,7
50.333453119,7.00505,7
50.333453119,7.00505,7
50.666787148,7.01494,7
50.666787148,7.01494,7
51.000121146,7.01911,7
51.000121146,7.01911,7
51.333455116,7.01787,7
51.333455116,7.01787,7
51.666788876,7.01206,7
51.666788876,7.01206,7
52.000122756,7.00292,7
52.000122756,7.00292,7
52.333456308,6.99187,7
52.333456308,6.99187,7
52.666789919,6.98034,7
52.666789919,6.98034,7
53.000124067,6.96962,7
53.000124067,6.96962,7
53.333457559,6.96074,7
53.333457559,6.96074,7
53.666791171,6.95441,7
53.666791171,6.95441,7
54.0001252,6.95099,7
54.0001252,6.95099,7
54.333458811,6.95047,7
54.333458811,6.95047,7
54.66679287,6.95253,7
54.66679287,6.95253,7
55.000126749,6.95663,7
55.000126749,6.95663,7
55.333460838,6.96206,7
55.333460838,6.96206,7
55.666794479,6.96808,7
55.666794479,6.96808,7
56.000128359,6.97394,7
56.000128359,6.97394,7
56.33346197,6.97905,7
56.33346197,6.97905,7
56.666795522,6.98294,7
56.666795522,6.98294,7
57.000129402,6.98535,7
57.000129402,6.98535,7
57.333463162,6.98621,7
57.333463162,6.98621,7
57.666797161,6.98564,7
57.666797161,6.98564,7
58.000130683,6.98387,7
58.000130683,6.98387,7
58.333464265,6.98126,7
58.333464265,6.98126,7
58.666798085,6.97819,7
58.666798085,6.97819,7
59.000132114,6.97505,7
59.000132114,6.97505,7
59.333465725,6.97219,7
59.333465725,6.97219,7
59.666799724,6.96988,7
59.666799724,6.96988,7
60.000133514,6.9683,7
60.000133514,6.9683,7
60.333467543,6.96753,7
60.333467543,6.96753,7
60.666802078,6.96753,7
60.666802078,6.96753,7
61.000135779,6.96822,7
61.000135779,6.96822,7
61.333469838,6.96942,7
61.333469838,6.96942,7
61.666803926,6.97095,7
61.666803926,6.97095,7
62.000137597,6.9726,7
62.000137597,6.9726,7
62.333471239,6.97417,7
62.333471239,6.97417,7
62.666805238,6.9755,7
62.666805238,6.9755,7
63.000139117,6.97649,7
63.000139117,6.97649,7
63.333473086,6.97707,7
63.333473086,6.97707,7
63.666807145,6.97723,7
63.666807145,6.97723,7
64.000141084,6.977,7
64.000141084,6.977,7
64.333474845,6.97647,7
64.333474845,6.97647,7
64.666808516,6.97573,7
64.666808516,6.97573,7
65.000142336,6.97488,7
65.000142336,6.97488,7
65.333476007,6.97403,7
65.333476007,6.97403,7
65.666811079,6.97328,7
65.666811079,6.97328,7
66.000144958,6.97268,7
66.000144958,6.97268,7
66.333479047,6.97229,7
66.333479047,6.97229,7
66.666812956,6.97212,7
66.666812956,6.97212,7
67.000147015,6.97216,7
67.000147015,6.97216,7
67.333480984,6.97238,7
67.333480984,6.97238,7
67.666814744,6.97273,7
67.666814744,6.97273,7
68.000148565,6.97315,7
68.000148565,6.97315,7
68.333482236,6.9736,7
68.333482236,6.9736,7
68.666816264,6.97402,7
68.666816264,6.97402,7
69.000150114,6.97437,7
69.000150114,6.97437,7
69.333484262,6.97462,7
69.333484262,6.97462,7
69.666818351,6.97476,7
69.666818351,6.97476,7
70.000151873,6.97478,7
70.000151873,6.97478,7
70.333486021,6.9747,7
70.333486021,6.9747,7
70.66681987,6.97455,7
70.66681987,6.97455,7
71.000153929,6.97434,7
71.000153929,6.97434,7
71.333488017,6.9741,7
71.333488017,6.9741,7
71.666822076,6.97387,7
71.666822076,6.97387,7
72.000155628,6.97367,7
72.000155628,6.97367,7
72.333489507,6.97352,7
72.333489507,6.97352,7
72.666823357,6.97342,7
72.666823357,6.97342,7
73.000157416,6.97338,7
73.000157416,6.97338,7
73.333490908,6.9734,7
73.333490908,6.9734,7
73.666824728,6.97347,7
73.666824728,6.97347,7
74.000158578,6.97357,7
74.000158578,6.97357,7
74.333492547,6.97369,7
74.333492547,6.97369,7
74.666826546,6.97381,7
74.666826546,6.97381,7
75.000160098,6.97393,7
75.000160098,6.97393,7
75.333493918,6.97402,7
75.333493918,6.97402,7
75.66682747,6.97408,7
75.66682747,6.97408,7
76.000161558,6.97411,7
76.000161558,6.97411,7
76.333495647,6.97411,7
76.333495647,6.97411,7
76.666829616,6.97409,7
76.666829616,6.97409,7
77.000163138,6.97404,7
77.000163138,6.97404,7
77.333497256,6.97398,7
77.333497256,6.97398,7
77.666831136,6.97392,7
77.666831136,6.97392,7
78.000164926,6.97386,7
78.000164926,6.97386,7
78.333498836,6.9738,7
78.333498836,6.9738,7
78.666832954,6.97377,7
78.666832954,6.97377,7
79.000166595,6.97374,7
79.000166595,6.97374,7
79.333500653,6.97374,7
79.333500653,6.97374,7
79.666834474,6.97374,7
79.666834474,6.97374,7
80.000168115,6.97376,7
80.000168115,6.97376,7
80.333502054,6.97379,7
80.333502054,6.97379,7
80.666836083,6.97382,7
80.666836083,6.97382,7
81.000170201,6.97386,7
81.000170201,6.97386,7
81.333504498,6.97389,7
81.333504498,6.97389,7
81.666838378,6.97391,7
81.666838378,6.97391,7
82.000172347,6.97393,7
82.000172347,6.97393,7
82.333506078,6.97394,7
82.333506078,6.97394,7
82.666846335,6.97393,7
82.666846335,6.97393,7
83.000180185,6.97392,7
83.000180185,6.97392,7
83.333513767,6.97391,7
83.333513767,6.97391,7
83.666847289,6.97389,7
83.666847289,6.97389,7
84.000181138,6.97387,7
84.000181138,6.97387,7
84.333514929,6.97386,7
84.333514929,6.97386,7
84.666848749,6.97385,7
84.666848749,6.97385,7
85.000182569,6.97384,7
85.000182569,6.97384,7
85.333516419,6.97383,7
85.333516419,6.97383,7
85.666849911,6.97383,7
85.666849911,6.97383,7
86.000183612,6.97384,7
86.000183612,6.97384,7
86.333517343,6.97384,7
86.333517343,6.97384,7
