0,1.69935E-07,4.8,,
0.333342135,3.99924E-08,4.8,,
0.333342135,3.99924E-08,4.8,,
0.666676223,5.57274E-08,4.8,,
0.666676223,5.57274E-08,4.8,,
1.000010163,4.48921E-08,4.8,,
1.000010163,4.48921E-08,4.8,,
1.333343714,2.0805E-08,4.8,,
1.333343714,2.0805E-08,4.8,,
1.666677207,7.80223E-09,4.8,,
1.666677207,7.80223E-09,4.8,,
2.000010878,9.56033E-09,4.8,,
2.000010878,9.56033E-09,4.8,,
2.333344489,8.94743E-08,4.8,,
2.333344489,8.94743E-08,4.8,,
2.666678429,6.50982E-08,4.8,,
2.666678429,6.50982E-08,4.8,,
3.00001198,6.56872E-08,4.8,,
3.00001198,6.56872E-08,4.8,,
3.333346158,3.2156E-08,4.8,,
3.333346158,3.2156E-08,4.8,,
3.666680157,9.29846E-08,4.8,,
3.666680157,9.29846E-08,4.8,,
4.000013888,9.31566E-09,4.8,,
4.000013888,9.31566E-09,4.8,,
4.333347618,2.62173E-08,4.8,,
4.333347618,2.62173E-08,4.8,,
4.66668126,9.75255E-09,4.8,,
4.66668126,9.75255E-09,4.8,,
5.000015139,0.428991,4.8,,
5.000015139,0.428991,4.8,,
5.33334884,1.70131,4.8,,
5.33334884,1.70131,4.8,,
5.66668266,2.27322,4.8,,
5.66668266,2.27322,4.8,,
6.000016481,2.64384,4.8,,
6.000016481,2.64384,4.8,,
6.333350539,2.95152,4.8,,
6.333350539,2.95152,4.8,,
6.666684449,3.25061,4.8,,
6.666684449,3.25061,4.8,,
7.000018537,3.56495,4.8,,
7.000018537,3.56495,4.8,,
7.333352327,3.89974,4.8,,
7.333352327,3.89974,4.8,,
7.666686028,4.24145,4.8,,
7.666686028,4.24145,4.8,,
8.000020295,4.58202,4.8,,
8.000020295,4.58202,4.8,,
8.333354175,4.91065,4.8,,
8.333354175,4.91065,4.8,,
8.666688174,5.19361,4.8,,
8.666688174,5.19361,4.8,,
9.000022054,5.09198,4.8,,
9.000022054,5.09198,4.8,,
9.333356023,5.05442,4.8,,
9.333356023,5.05442,4.8,,
9.666689873,5.01148,4.8,,
9.666689873,5.01148,4.8,,
10.000023454,5.0577,4.8,,
10.000023454,5.0577,4.8,,
10.333357423,4.99245,4.8,,
10.333357423,4.99245,4.8,,
10.666691542,5.05095,4.8,,
10.666691542,5.05095,4.8,,
11.000025391,4.99876,4.8,,
11.000025391,4.99876,4.8,,
11.333359331,5.06755,4.8,,
11.333359331,5.06755,4.8,,
11.666693389,5.0184,4.8,,
11.666693389,5.0184,4.8,,
12.000027537,5.10086,4.8,,
12.000027537,5.10086,4.8,,
12.333361208,5.06842,4.8,,
12.333361208,5.06842,4.8,,
12.666695207,5.02681,4.8,,
12.666695207,5.02681,4.8,,
13.000029325,4.99679,4.8,,
13.000029325,4.99679,4.8,,
13.333363265,5.0745,4.8,,
13.333363265,5.0745,4.8,,
13.666697264,5.02759,4.8,,
13.666697264,5.02759,4.8,,
14.000031054,4.99919,4.8,,
14.000031054,4.99919,4.8,,
14.333365172,5.08443,4.8,,
14.333365172,5.08443,4.8,,
14.666699201,5.03812,4.8,,
14.666699201,5.03812,4.8,,
15.00003314,5.01012,4.8,,
15.00003314,5.01012,4.8,,
15.33336705,5.14356,4.8,,
15.33336705,5.14356,4.8,,
15.666700572,5.06452,4.8,,
15.666700572,5.06452,4.8,,
16.000034749,5.02938,4.8,,
16.000034749,5.02938,4.8,,
16.333368331,4.99572,4.8,,
16.333368331,4.99572,4.8,,
16.66670227,5.05887,4.8,,
16.66670227,5.05887,4.8,,
17.000035912,5.00872,4.8,,
17.000035912,5.00872,4.8,,
17.333369434,5.09623,4.8,,
17.333369434,5.09623,4.8,,
17.666703403,5.04097,4.8,,
17.666703403,5.04097,4.8,,
18.000037402,5.00678,4.8,,
18.000037402,5.00678,4.8,,
18.333371013,5.09981,4.8,,
18.333371013,5.09981,4.8,,
18.666704804,5.04345,4.8,,
18.666704804,5.04345,4.8,,
19.000038803,5.01005,4.8,,
19.000038803,5.01005,4.8,,
19.33337304,5.13567,4.8,,
19.33337304,5.13567,4.8,,
19.666707188,5.05359,4.8,,
19.666707188,5.05359,4.8,,
20.000040948,5.01703,4.8,,
20.000040948,5.01703,4.8,,
20.333374649,5.12699,4.8,,
20.333374649,5.12699,4.8,,
20.666759968,5.03695,4.8,,
20.666759968,5.03695,4.8,,
21.000093549,4.99536,4.8,,
21.000093549,4.99536,4.8,,
21.33342725,5.06186,4.8,,
21.33342725,5.06186,4.8,,
21.66676119,5.00024,4.8,,
21.66676119,5.00024,4.8,,
22.00009495,5.07209,4.8,,
22.00009495,5.07209,4.8,,
22.333428591,5.01351,4.8,,
22.333428591,5.01351,4.8,,
22.666762173,5.09494,4.8,,
22.666762173,5.09494,4.8,,
23.000096172,5.03664,4.8,,
23.000096172,5.03664,4.8,,
23.333429992,4.99871,4.8,,
23.333429992,4.99871,4.8,,
23.666763961,5.07368,4.8,,
23.666763961,5.07368,4.8,,
24.000097781,5.02141,4.8,,
24.000097781,5.02141,4.8,,
24.333431542,5.10034,4.8,,
24.333431542,5.10034,4.8,,
24.666765451,5.06516,4.8,,
24.666765451,5.06516,4.8,,
25.000099093,5.0216,4.8,,
25.000099093,5.0216,4.8,,
25.333433598,5.09896,4.8,,
25.333433598,5.09896,4.8,,
25.666767418,5.05994,4.8,,
25.666767418,5.05994,4.8,,
26.000101685,5.01673,4.8,,
26.000101685,5.01673,4.8,,
26.333435386,5.13428,4.8,,
26.333435386,5.13428,4.8,,
26.666769326,5.04971,4.8,,
26.666769326,5.04971,4.8,,
27.000102907,5.01079,4.8,,
27.000102907,5.01079,4.8,,
27.333436966,5.09035,4.8,,
27.333436966,5.09035,4.8,,
27.666770726,5.02521,4.8,,
27.666770726,5.02521,4.8,,
28.000104725,5.13233,4.8,,
28.000104725,5.13233,4.8,,
28.333438605,5.04459,4.8,,
28.333438605,5.04459,4.8,,
28.666772246,4.99894,4.8,,
28.666772246,4.99894,4.8,,
29.000105947,5.06198,4.8,,
29.000105947,5.06198,4.8,,
29.333439976,4.99862,4.8,,
29.333439976,4.99862,4.8,,
29.666774034,5.0587,4.8,,
29.666774034,5.0587,4.8,,
30.000108063,5.00527,4.8,,
30.000108063,5.00527,4.8,,
30.333441704,5.08289,4.8,,
30.333441704,5.08289,4.8,,
30.666775286,5.02645,4.8,,
30.666775286,5.02645,4.8,,
31.000109494,5.10463,4.8,,
31.000109494,5.10463,4.8,,
31.333443046,5.06906,4.8,,
31.333443046,5.06906,4.8,,
31.666776746,5.02383,4.8,,
31.666776746,5.02383,4.8,,
32.000110477,5.0993,4.8,,
32.000110477,5.0993,4.8,,
32.333444625,5.05809,4.8,,
32.333444625,5.05809,4.8,,
32.666778266,5.01343,4.8,,
32.666778266,5.01343,4.8,,
33.000112235,5.12992,4.8,,
33.000112235,5.12992,4.8,,
33.333446294,5.04533,4.8,,
33.333446294,5.04533,4.8,,
33.666780025,5.00646,4.8,,
33.666780025,5.00646,4.8,,
34.000113785,5.08638,4.8,,
34.000113785,5.08638,4.8,,
34.333447486,5.02153,4.8,,
34.333447486,5.02153,4.8,,
34.666781008,5.12939,4.8,,
34.666781008,5.12939,4.8,,
35.000114828,5.04264,4.8,,
35.000114828,5.04264,4.8,,
35.333448619,4.99804,4.8,,
35.333448619,4.99804,4.8,,
35.666782528,5.06205,4.8,,
35.666782528,5.06205,4.8,,
36.000116765,4.99953,4.8,,
36.000116765,4.99953,4.8,,
36.333450377,5.06011,4.8,,
36.333450377,5.06011,4.8,,
36.666876852,5.00682,4.8,,
36.666876852,5.00682,4.8,,
37.000210792,5.08454,4.8,,
37.000210792,5.08454,4.8,,
37.333544671,5.02791,4.8,,
37.333544671,5.02791,4.8,,
37.666878313,4.99615,4.8,,
37.666878313,4.99615,4.8,,
38.000212073,5.07894,4.8,,
38.000212073,5.07894,4.8,,
38.333545625,5.03003,4.8,,
38.333545625,5.03003,4.8,,
38.666879654,5.00053,4.8,,
38.666879654,5.00053,4.8,,
39.000213742,5.09519,4.8,,
39.000213742,5.09519,4.8,,
39.333547443,5.04226,4.8,,
39.333547443,5.04226,4.8,,
39.666881144,5.01195,4.8,,
39.666881144,5.01195,4.8,,
40.000214904,5.14049,4.8,,
40.000214904,5.14049,4.8,,
40.333548486,5.05949,4.8,,
40.333548486,5.05949,4.8,,
40.666882038,5.02364,4.8,,
40.666882038,5.02364,4.8,,
41.00021565,5.09539,4.8,,
41.00021565,5.09539,4.8,,
41.33354947,5.04732,4.8,,
41.33354947,5.04732,4.8,,
41.666883141,5.00155,4.8,,
41.666883141,5.00155,4.8,,
42.000216663,5.08119,4.8,,
42.000216663,5.08119,4.8,,
42.333550423,5.02299,4.8,,
42.333550423,5.02299,4.8,,
42.666884422,5.10073,4.8,,
42.666884422,5.10073,4.8,,
43.000218511,5.06455,4.8,,
43.000218511,5.06455,4.8,,
43.333552033,5.01925,4.8,,
43.333552033,5.01925,4.8,,
43.666885942,5.13444,4.8,,
43.666885942,5.13444,4.8,,
44.000219464,5.04855,4.8,,
44.000219464,5.04855,4.8,,
44.333553046,5.00815,4.8,,
44.333553046,5.00815,4.8,,
44.666886866,5.08676,4.8,,
44.666886866,5.08676,4.8,,
45.000220358,5.0213,4.8,,
45.000220358,5.0213,4.8,,
45.333554387,5.12939,4.8,,
45.333554387,5.12939,4.8,,
45.666888326,5.04277,4.8,,
45.666888326,5.04277,4.8,,
46.000222057,4.99818,4.8,,
46.000222057,4.99818,4.8,,
46.333555788,5.06218,4.8,,
46.333555788,5.06218,4.8,,
46.666889638,4.99965,4.8,,
46.666889638,4.99965,4.8,,
47.000223786,5.06026,4.8,,
47.000223786,5.06026,4.8,,
47.333557427,5.00696,4.8,,
47.333557427,5.00696,4.8,,
47.666891485,5.08463,4.8,,
47.666891485,5.08463,4.8,,
48.000225544,5.02797,4.8,,
48.000225544,5.02797,4.8,,
48.333559573,4.99618,4.8,,
48.333559573,4.99618,4.8,,
48.666893452,5.07896,4.8,,
48.666893452,5.07896,4.8,,
49.000227213,5.03003,4.8,,
49.000227213,5.03003,4.8,,
49.333561152,5.00053,4.8,,
49.333561152,5.00053,4.8,,
49.6668953,5.09518,4.8,,
49.6668953,5.09518,4.8,,
50.00022915,5.04224,4.8,,
50.00022915,5.04224,4.8,,
50.333606601,5.01193,4.8,,
50.333606601,5.01193,4.8,,
50.666940331,5.14047,4.8,,
50.666940331,5.14047,4.8,,
51.0002743,5.05947,4.8,,
51.0002743,5.05947,4.8,,
51.333607882,5.02362,4.8,,
51.333607882,5.02362,4.8,,
51.666942,5.09537,4.8,,
51.666942,5.09537,4.8,,
52.000275582,5.0473,4.8,,
52.000275582,5.0473,4.8,,
52.333609372,5.00154,4.8,,
52.333609372,5.00154,4.8,,
52.666942865,5.08118,4.8,,
52.666942865,5.08118,4.8,,
53.000276834,5.02298,4.8,,
53.000276834,5.02298,4.8,,
53.333610773,5.10073,4.8,,
53.333610773,5.10073,4.8,,
53.666944265,5.06455,4.8,,
53.666944265,5.06455,4.8,,
54.000278026,5.01925,4.8,,
54.000278026,5.01925,4.8,,
54.333612055,5.13444,4.8,,
54.333612055,5.13444,4.8,,
54.666945696,5.04855,4.8,,
54.666945696,5.04855,4.8,,
55.000279188,5.00816,4.8,,
55.000279188,5.00816,4.8,,
55.333612829,5.08676,4.8,,
55.333612829,5.08676,4.8,,
55.666946679,5.0213,4.8,,
55.666946679,5.0213,4.8,,
56.000280291,5.12939,4.8,,
56.000280291,5.12939,4.8,,
56.33361429,5.04278,4.8,,
56.33361429,5.04278,4.8,,
56.666947871,4.99818,4.8,,
56.666947871,4.99818,4.8,,
57.000281721,5.06219,4.8,,
57.000281721,5.06219,4.8,,
57.333615452,4.99966,4.8,,
57.333615452,4.99966,4.8,,
57.666949183,5.06027,4.8,,
57.666949183,5.06027,4.8,,
58.000283331,5.00696,4.8,,
58.000283331,5.00696,4.8,,
58.333617031,5.08464,4.8,,
58.333617031,5.08464,4.8,,
58.66695115,5.02797,4.8,,
58.66695115,5.02797,4.8,,
59.000284672,4.99618,4.8,,
59.000284672,4.99618,4.8,,
59.333618343,5.07896,4.8,,
59.333618343,5.07896,4.8,,
59.666952372,5.03003,4.8,,
59.666952372,5.03003,4.8,,
60.000286549,5.00052,4.8,,
60.000286549,5.00052,4.8,,
60.333620399,5.09518,4.8,,
60.333620399,5.09518,4.8,,
60.666953981,5.04224,4.8,,
60.666953981,5.04224,4.8,,
61.000288069,5.01192,4.8,,
61.000288069,5.01192,4.8,,
61.333621889,5.14047,4.8,,
61.333621889,5.14047,4.8,,
61.666955769,5.05947,4.8,,
61.666955769,5.05947,4.8,,
62.000289798,5.02361,4.8,,
62.000289798,5.02361,4.8,,
62.33362329,5.09536,4.8,,
62.33362329,5.09536,4.8,,
62.666956812,5.04731,4.8,,
62.666956812,5.04731,4.8,,
63.000290841,5.00154,4.8,,
63.000290841,5.00154,4.8,,
63.33362475,5.08119,4.8,,
63.33362475,5.08119,4.8,,
63.6669586,5.02299,4.8,,
63.6669586,5.02299,4.8,,
64.000292331,5.10073,4.8,,
64.000292331,5.10073,4.8,,
64.333626389,5.06456,4.8,,
64.333626389,5.06456,4.8,,
64.666960061,5.01926,4.8,,
64.666960061,5.01926,4.8,,
65.000293821,5.13445,4.8,,
65.000293821,5.13445,4.8,,
65.333627731,5.04855,4.8,,
65.333627731,5.04855,4.8,,
65.66696158,5.00815,4.8,,
65.66696158,5.00815,4.8,,
66.00029555,5.08675,4.8,,
66.00029555,5.08675,4.8,,
66.333629489,5.02129,4.8,,
66.333629489,5.02129,4.8,,
66.666963309,5.12938,4.8,,
66.666963309,5.12938,4.8,,
67.000297189,5.04277,4.8,,
67.000297189,5.04277,4.8,,
67.333631009,4.99818,4.8,,
67.333631009,4.99818,4.8,,
67.66696471,5.06218,4.8,,
67.66696471,5.06218,4.8,,
68.000298262,4.99966,4.8,,
68.000298262,4.99966,4.8,,
68.333632082,5.06026,4.8,,
68.333632082,5.06026,4.8,,
68.66696617,5.00696,4.8,,
68.66696617,5.00696,4.8,,
69.000299901,5.08463,4.8,,
69.000299901,5.08463,4.8,,
69.333633602,5.02797,4.8,,
69.333633602,5.02797,4.8,,
69.666967183,4.99618,4.8,,
69.666967183,4.99618,4.8,,
70.000301093,5.07896,4.8,,
70.000301093,5.07896,4.8,,
70.333635092,5.03003,4.8,,
70.333635092,5.03003,4.8,,
70.666969031,5.00053,4.8,,
70.666969031,5.00053,4.8,,
71.000302672,5.09518,4.8,,
71.000302672,5.09518,4.8,,
71.333636224,5.04224,4.8,,
71.333636224,5.04224,4.8,,
71.666970372,5.01193,4.8,,
71.666970372,5.01193,4.8,,
72.000303894,5.14047,4.8,,
72.000303894,5.14047,4.8,,
72.333637953,5.05947,4.8,,
72.333637953,5.05947,4.8,,
72.666971624,5.02361,4.8,,
72.666971624,5.02361,4.8,,
73.000305116,5.09537,4.8,,
73.000305116,5.09537,4.8,,
73.333638519,5.04731,4.8,,
73.333638519,5.04731,4.8,,
73.666972548,5.00155,4.8,,
73.666972548,5.00155,4.8,,
74.000306696,5.08119,4.8,,
74.000306696,5.08119,4.8,,
74.333640814,5.02299,4.8,,
74.333640814,5.02299,4.8,,
74.666974902,5.10073,4.8,,
74.666974902,5.10073,4.8,,
75.000317395,5.06456,4.8,,
75.000317395,5.06456,4.8,,
75.333651513,5.01926,4.8,,
75.333651513,5.01926,4.8,,
75.666985214,5.13445,4.8,,
75.666985214,5.13445,4.8,,
76.000319183,5.04856,4.8,,
76.000319183,5.04856,4.8,,
76.333653241,5.00816,4.8,,
76.333653241,5.00816,4.8,,
76.66698733,5.08676,4.8,,
76.66698733,5.08676,4.8,,
77.000320822,5.0213,4.8,,
77.000320822,5.0213,4.8,,
77.333654553,5.12939,4.8,,
77.333654553,5.12939,4.8,,
77.666988283,5.04278,4.8,,
77.666988283,5.04278,4.8,,
78.000322193,4.99818,4.8,,
78.000322193,4.99818,4.8,,
78.333656162,5.06218,4.8,,
78.333656162,5.06218,4.8,,
78.666989833,4.99966,4.8,,
78.666989833,4.99966,4.8,,
79.000323802,5.06026,4.8,,
79.000323802,5.06026,4.8,,
79.333657473,5.00695,4.8,,
79.333657473,5.00695,4.8,,
79.666991174,5.08463,4.8,,
79.666991174,5.08463,4.8,,
80.000325292,5.02796,4.8,,
80.000325292,5.02796,4.8,,
80.333658785,4.99618,4.8,,
80.333658785,4.99618,4.8,,
80.666992515,5.07896,4.8,,
80.666992515,5.07896,4.8,,
81.000326484,5.03003,4.8,,
81.000326484,5.03003,4.8,,
81.333660215,5.00052,4.8,,
81.333660215,5.00052,4.8,,
81.666994244,5.09518,4.8,,
81.666994244,5.09518,4.8,,
82.000340938,5.04224,4.8,,
82.000340938,5.04224,4.8,,
82.33367461,5.01192,4.8,,
82.33367461,5.01192,4.8,,
82.66700831,5.14047,4.8,,
82.66700831,5.14047,4.8,,
83.00034222,5.05947,4.8,,
83.00034222,5.05947,4.8,,
83.33367604,5.02361,4.8,,
83.33367604,5.02361,4.8,,
83.66700992,5.09536,4.8,,
83.66700992,5.09536,4.8,,
84.000343919,5.0473,4.8,,
84.000343919,5.0473,4.8,,
84.333677441,5.00154,4.8,,
84.333677441,5.00154,4.8,,
84.66701138,5.08119,4.8,,
84.66701138,5.08119,4.8,,
85.00034523,5.02299,4.8,,
85.00034523,5.02299,4.8,,
85.333678722,5.10073,4.8,,
85.333678722,5.10073,4.8,,
85.667012513,5.06455,4.8,,
85.667012513,5.06455,4.8,,
86.000346273,5.01925,4.8,,
86.000346273,5.01925,4.8,,
86.333680272,5.13444,4.8,,
86.333680272,5.13444,4.8,,
86.667014271,5.04855,4.8,,
86.667014271,5.04855,4.8,,
87.000348419,5.00816,4.8,,
87.000348419,5.00816,4.8,,
87.333682299,5.08676,4.8,,
87.333682299,5.08676,4.8,,
87.667016178,5.0213,4.8,,
87.667016178,5.0213,4.8,,
88.00034973,5.12939,4.8,,
88.00034973,5.12939,4.8,,
88.33368364,5.04278,4.8,,
88.33368364,5.04278,4.8,,
88.667017519,4.99818,4.8,,
88.667017519,4.99818,4.8,,
89.000386357,5.06219,4.8,,
89.000386357,5.06219,4.8,,
89.333720237,4.99966,4.8,,
89.333720237,4.99966,4.8,,
89.667053848,5.06027,4.8,,
89.667053848,5.06027,4.8,,
90.00038746,5.00696,4.8,,
90.00038746,5.00696,4.8,,
90.333721012,5.08463,4.8,,
90.333721012,5.08463,4.8,,
90.66705513,5.02797,4.8,,
90.66705513,5.02797,4.8,,
91.000388712,4.99618,4.8,,
91.000388712,4.99618,4.8,,
91.333722472,5.07896,4.8,,
91.333722472,5.07896,4.8,,
91.667056054,5.03003,4.8,,
91.667056054,5.03003,4.8,,
92.000389635,5.00052,4.8,,
92.000389635,5.00052,4.8,,
92.333723336,5.09518,4.8,,
92.333723336,5.09518,4.8,,
92.667057067,5.04224,4.8,,
92.667057067,5.04224,4.8,,
93.000390738,5.01192,4.8,,
93.000390738,5.01192,4.8,,
93.333724588,5.14047,4.8,,
93.333724588,5.14047,4.8,,
93.667058319,5.05947,4.8,,
93.667058319,5.05947,4.8,,
94.000392198,5.02361,4.8,,
94.000392198,5.02361,4.8,,
94.33372578,5.09536,4.8,,
94.33372578,5.09536,4.8,,
94.66705969,5.0473,4.8,,
94.66705969,5.0473,4.8,,
95.000393897,5.00154,4.8,,
95.000393897,5.00154,4.8,,
95.333727598,5.08118,4.8,,
95.333727598,5.08118,4.8,,
95.667061716,5.02299,4.8,,
95.667061716,5.02299,4.8,,
96.000395268,5.10073,4.8,,
96.000395268,5.10073,4.8,,
96.33372882,5.06455,4.8,,
96.33372882,5.06455,4.8,,
96.667062521,5.01926,4.8,,
96.667062521,5.01926,4.8,,
97.00039655,5.13445,4.8,,
97.00039655,5.13445,4.8,,
97.333730578,5.04855,4.8,,
97.333730578,5.04855,4.8,,
97.667064577,5.00816,4.8,,
97.667064577,5.00816,4.8,,
98.000398576,5.08676,4.8,,
98.000398576,5.08676,4.8,,
