x_refer,y_refer,x_leftEdge,y_leftEdge,x_rightEdge,y_rightEdge
37.445,183.435,36.8069448813475,180.298738493259,38.082497409904,186.570338428435
37.347,183.454,36.7089511323603,180.318669001518,37.9845036609169,186.590268936694
37.249,183.474,36.6109573833732,180.338599509777,37.8865099119298,186.610199444952
37.151,183.494,36.5129636343861,180.358530018035,37.7885161629426,186.630129953211
37.053,183.514,36.414969885399,180.378460526294,37.6905224139555,186.65006046147
36.955,183.534,36.3169761364119,180.398391034553,37.5925286649684,186.669990969728
36.857,183.554,36.2189823874248,180.418321542812,37.4945349159813,186.689921477987
36.759,183.574,36.1209886384376,180.43825205107,37.3965411669942,186.709851986246
36.661,183.594,36.0229948894505,180.458182559329,37.2985474180071,186.729782494504
36.563,183.614,35.9250011404634,180.478113067588,37.20055366902,186.749713002763
36.465,183.634,35.8270073914763,180.498043575846,37.1025599200328,186.769643511022
36.367,183.654,35.7290136424892,180.517974084105,37.0045661710457,186.78957401928
36.269,183.674,35.6310198935021,180.537904592364,36.9065724220586,186.809504527539
36.171,183.694,35.5330261445149,180.557835100622,36.8085786730715,186.829435035798
36.073,183.714,35.4350323955278,180.577765608881,36.7105849240844,186.849365544057
35.975,183.733,35.3370386465407,180.59769611714,36.6125911750972,186.869296052315
35.877,183.753,35.2390448975536,180.617626625399,36.5145974261101,186.889226560574
35.779,183.773,35.1410511485665,180.637557133657,36.416603677123,186.909157068833
35.681,183.793,35.0430573995794,180.657487641916,36.3186099281359,186.929087577091
35.583,183.813,34.9450636505922,180.677418150175,36.2206161791488,186.94901808535
35.485,183.833,34.8470699016051,180.697348658433,36.1226224301617,186.968948593609
35.387,183.853,34.749076152618,180.717279166692,36.0246286811746,186.988879101867
35.289,183.873,34.6510824036309,180.737209674951,35.9266349321874,187.008809610126
35.191,183.893,34.5530886546438,180.757140183209,35.8286411832003,187.028740118385
35.093,183.913,34.4550949056567,180.777070691468,35.7306474342132,187.048670626644
34.995,183.933,34.3571011566695,180.797001199727,35.6326536852261,187.068601134902
34.897,183.953,34.2591074076824,180.816931707985,35.534659936239,187.088531643161
34.799,183.973,34.1611136586953,180.836862216244,35.4366661872519,187.10846215142
34.701,183.993,34.0631199097082,180.856792724503,35.3386724382647,187.128392659678
34.603,184.013,33.9651261607211,180.876723232762,35.2406786892776,187.148323167937
34.505,184.032,33.867132411734,180.89665374102,35.1426849402905,187.168253676196
34.407,184.052,33.7691386627468,180.916584249279,35.0446911913034,187.188184184454
34.309,184.072,33.6711449137597,180.936514757538,34.9466974423163,187.208114692713
34.211,184.092,33.5731511647726,180.956445265796,34.8487036933292,187.228045200972
34.113,184.112,33.4751574157855,180.976375774055,34.750709944342,187.247975709231
34.015,184.132,33.3771636667984,180.996306282314,34.6527161953549,187.267906217489
33.917,184.152,33.2791699178113,181.016236790572,34.5547224463678,187.287836725748
33.819,184.172,33.1811761688241,181.036167298831,34.4567286973807,187.307767234007
33.721,184.192,33.083182419837,181.05609780709,34.3587349483936,187.327697742265
33.623,184.212,32.9851886708499,181.076028315349,34.2607411994065,187.347628250524
33.525,184.232,32.8871949218628,181.095958823607,34.1627474504193,187.367558758783
33.427,184.252,32.7892011728757,181.115889331866,34.0647537014322,187.387489267041
33.329,184.272,32.6912074238886,181.135819840125,33.9667599524451,187.4074197753
33.231,184.292,32.5932136749014,181.155750348383,33.868766203458,187.427350283559
33.133,184.311,32.4952199259143,181.175680856642,33.7707724544709,187.447280791817
33.035,184.331,32.3972261769272,181.195611364901,33.6727787054838,187.467211300076
32.937,184.351,32.2992324279401,181.215541873159,33.5747849564966,187.487141808335
32.839,184.371,32.201238678953,181.235472381418,33.4767912075095,187.507072316594
32.741,184.391,32.1032449299659,181.255402889677,33.3787974585224,187.527002824852
32.643,184.411,32.0052511809787,181.275333397935,33.2808037095353,187.546933333111
32.545,184.431,31.9072574319916,181.295263906194,33.1828099605482,187.56686384137
32.447,184.451,31.8092636830045,181.315194414453,33.0848162115611,187.586794349628
32.349,184.471,31.7112699340174,181.335124922712,32.9868224625739,187.606724857887
32.251,184.491,31.6132761850303,181.35505543097,32.8888287135868,187.626655366146
32.153,184.511,31.5152824360432,181.374985939229,32.7908349645997,187.646585874404
32.055,184.531,31.417288687056,181.394916447488,32.6928412156126,187.666516382663
31.957,184.551,31.3192949380689,181.414846955746,32.5948474666255,187.686446890922
31.859,184.571,31.2213011890818,181.434777464005,32.4968537176384,187.706377399181
31.761,184.591,31.1233074400947,181.454707972264,32.3988599686512,187.726307907439
31.663,184.61,31.0253136911076,181.474638480522,32.3008662196641,187.746238415698
31.565,184.63,30.9273199421205,181.494568988781,32.202872470677,187.766168923957
31.467,184.65,30.8293261931334,181.51449949704,32.1048787216899,187.786099432215
31.369,184.67,30.7313324441462,181.534430005299,32.0068849727028,187.806029940474
31.271,184.69,30.6333386951591,181.554360513557,31.9088912237157,187.825960448733
31.173,184.71,30.535344946172,181.574291021816,31.8108974747285,187.845890956991
31.075,184.73,30.4373511971849,181.594221530075,31.7129037257414,187.86582146525
30.977,184.75,30.3393574481978,181.614152038333,31.6149099767543,187.885751973509
30.879,184.77,30.243647174225,181.633610081864,31.5146292781095,187.906137841197
30.781,184.79,30.1551527975008,181.651401322138,31.4070470503083,187.927766574398
30.683,184.809,30.0666047066508,181.668923266924,31.2993995224787,187.949067926251
30.585,184.828,29.9780037211608,181.686175754063,31.191687690866,187.970041699616
30.487,184.847,29.8893506610062,181.703158623889,31.0839125523106,187.99068770039
30.388,184.865,29.8006463466442,181.719871719229,30.9760751042388,188.011005737498
30.29,184.884,29.7118915990064,181.736314885409,30.8681763446536,188.030995622904
30.192,184.902,29.6230872394911,181.752487970253,30.7602172721254,188.050657171607
30.093,184.919,29.5342340899559,181.768390824084,30.6521988857827,188.069990201646
29.995,184.937,29.4453329727097,181.784023299725,30.5441221853031,188.088994534099
29.896,184.954,29.3563847105055,181.799385252503,30.4359881709036,188.107669993088
29.798,184.97,29.2673901265326,181.814476540247,30.327797843332,188.126016405775
29.699,184.987,29.1783500444089,181.829297023292,30.2195522038569,188.144033602371
29.6,185.003,29.0892652881735,181.84384656448,30.111252254259,188.161721416133
29.502,185.019,29.0001366822788,181.858125029157,30.0028989968215,188.179079683364
29.403,185.034,28.9109650515832,181.872132285183,29.8944934343212,188.196108243419
29.304,185.049,28.821751221343,181.885868202923,29.7860365700187,188.212806938704
29.205,185.064,28.7324960172053,181.899332655256,29.6775294076495,188.229175614678
29.106,185.079,28.6432002652001,181.912525517572,29.5689729514144,188.245214119853
29.007,185.093,28.5538647917324,181.925446667776,29.4603682059708,188.260922305799
28.908,185.107,28.4644904235751,181.938095986286,29.3517161764227,188.276300027139
28.809,185.121,28.3750779878609,181.950473356037,29.2430178683117,188.291347141559
28.71,185.134,28.2856283120749,181.96257866248,29.1342742876078,188.306063509802
28.611,185.147,28.1961422240468,181.974411793583,29.0254864407,188.320448995672
28.512,185.16,28.1066205519432,181.985972639835,28.9166553343868,188.334503466036
28.412,185.173,28.0170641242601,181.997261094244,28.8077819758673,188.348226790825
28.313,185.185,27.9274737698152,182.008277052337,28.6988673727314,188.361618843032
28.214,185.197,27.8378503177402,182.019020412168,28.5899125329508,188.374679498718
28.115,185.208,27.7481945974729,182.029491074307,28.4809184648697,188.387408637012
28.015,185.22,27.6585074387499,182.039688941853,28.3718861771952,188.399806140108
27.916,185.231,27.5687896715988,182.049613920428,28.2628166789881,188.411871893272
27.816,185.241,27.4790421263304,182.059265918178,28.1537109796536,188.423605784838
27.717,185.252,27.389265633531,182.068644845778,28.044570088932,188.435007706214
27.617,185.262,27.2994610240549,182.077750616429,27.9353950168891,188.446077551877
27.518,185.272,27.2096291290167,182.086583145858,27.8261867739074,188.45681521938
27.418,185.281,27.1197707797832,182.095142352324,27.716946370676,188.467220609349
27.319,185.29,27.0298868079665,182.103428156615,27.6076748181818,188.477293625485
27.219,185.299,26.9399780454154,182.111440482046,27.4983731277,188.487034174565
27.12,185.308,26.8500453242084,182.119179254468,27.3890423107847,188.496442166443
27.02,185.316,26.7600894766456,182.126644402259,27.2796833792594,188.505517514053
26.92,185.324,26.6701113352411,182.133835856332,27.1702973452082,188.514260133402
26.82,185.332,26.5801117327155,182.140753550132,27.0608852209655,188.522669943583
26.721,185.339,26.4900915019878,182.147397419638,26.9514480191075,188.530746866763
26.621,185.346,26.400051476168,182.153767403364,26.8419867524425,188.538490828195
26.521,185.353,26.3099924885494,182.159863442356,26.7325024340013,188.545901756209
26.421,185.359,26.2199153726006,182.165685480198,26.6229960770282,188.55297958222
26.322,185.365,26.1298209619581,182.171233463009,26.5134686949714,188.559724240724
26.222,185.371,26.0397100904185,182.176507339443,26.4039213014737,188.566135669303
26.122,185.377,25.9495835919305,182.181507060694,26.294354910363,188.57221380862
26.022,185.382,25.8594423005876,182.186232580488,26.1847705356433,188.577958602423
25.922,185.387,25.7692870506203,182.190683855095,26.0751691914846,188.583369997547
25.822,185.392,25.6791186763881,182.194860843317,25.9655518922144,188.58844794391
25.722,185.396,25.5889380123721,182.198763506499,25.8559196523076,188.593192394518
25.623,185.4,25.4987458931669,182.202391808522,25.7462734863774,188.597603305463
25.523,185.404,25.4085431534735,182.205745715809,25.6366144091658,188.601680635922
25.423,185.407,25.3183306280908,182.208825197318,25.5269434355345,188.605424348161
25.323,185.41,25.2281091519086,182.211630224551,25.4172615804552,188.608834407534
25.223,185.413,25.1378795598992,182.214160771548,25.3075698590003,188.611910782481
25.123,185.416,25.0476426871102,182.216416814889,25.1978692863334,188.614653444531
25.023,185.418,24.9573993686567,182.218398333696,25.0881608777002,188.617062368302
24.923,185.42,24.8671504397132,182.22010530963,24.9784456484188,188.619137531499
24.823,185.421,24.7768967355063,182.221537726894,24.8687246138705,188.620878914919
24.723,185.422,24.6866390913067,182.22269557223,24.7589987894903,188.622286502444
24.623,185.423,24.5963783424216,182.223578834924,24.6492691907574,188.623360281049
24.523,185.424,24.5061153241869,182.224187506802,24.5395368331862,188.624100240795
24.423,185.425,24.4158508719596,182.224521582229,24.4298027323164,188.624506374835
24.323,185.425,24.3255858211099,182.224581058114,24.3200679037039,188.62457867941
24.223,185.424,24.2353210070134,182.224365933908,24.2103333629114,188.62431715385
24.123,185.424,24.1450572650439,182.2238762116,24.1006001254988,188.623721800577
24.023,185.423,24.0547954305648,182.223111895723,23.9908692070141,188.622792625099
23.923,185.422,23.9645363389222,182.222072993351,23.8811416229838,188.621529636016
23.823,185.42,23.8742808254367,182.220759514098,23.7714183889033,188.619932845018
23.723,185.419,23.7840297253957,182.21917147012,23.6617005202282,188.61800226688
23.623,185.417,23.6937838740458,182.217308876114,23.551989032364,188.615737919471
23.523,185.414,23.6035441065852,182.215171749318,23.4422849406574,188.613139823747
23.423,185.411,23.5133112581556,182.21276010951,23.3325892603866,188.610208003751
23.323,185.409,23.4230861638347,182.210073979009,23.2229030067519,188.606942486617
23.223,185.405,23.3328696586284,182.207113382675,23.1132271948664,188.603343302566
23.123,185.402,23.2426625774633,182.203878347907,23.0035628397467,188.599410484909
23.023,185.398,23.1524657551785,182.200368904644,22.893910956303,188.595144070041
22.923,185.394,23.0622800265184,182.196585085365,22.7842725593305,188.590544097447
22.823,185.389,22.9721062261247,182.192526925088,22.6746486634994,188.585610609698
22.723,185.384,22.8819451885285,182.18819446137,22.5650402833456,188.580343652453
22.624,185.379,22.791797748143,182.183587734307,22.4554484332615,188.574743274456
22.524,185.374,22.7016647392555,182.178706786532,22.3458741274866,188.568809527536
22.424,185.368,22.6115469960198,182.173551663218,22.2363183800979,188.562542466608
22.324,185.362,22.5214453524482,182.168122412074,22.1267822050008,188.555942149672
22.224,185.356,22.4313606424043,182.162419083345,22.0172666159194,188.549008637812
22.125,185.349,22.3412936995947,182.156441729814,21.9077726263873,188.541741995196
22.025,185.342,22.2512453575619,182.150190406801,21.7983012497383,188.534142289074
21.925,185.335,22.161216449676,182.143665172157,21.6888534990969,188.52620958978
21.825,185.327,22.0712078091272,182.136866086274,21.5794303873689,188.517943970727
21.726,185.32,21.9812202689183,182.129793212074,21.4700329272321,188.509345508412
21.626,185.311,21.8912546618569,182.122446615015,21.360662131127,188.50041428241
21.526,185.303,21.8013118205473,182.114826363088,21.251319011247,188.491150375379
21.427,185.294,21.7113925773833,182.106932526814,21.1420045795299,188.481553873051
21.327,185.285,21.6214977645404,182.09876517925,21.0327198476475,188.471624864241
21.228,185.276,21.5316282139679,182.090324395982,20.923465826997,188.461363440838
21.128,185.266,21.4417847573813,182.081610255127,20.8142435286913,188.450769697808
21.029,185.256,21.3519682262545,182.07262283733,20.7050539635497,188.439843733193
20.929,185.246,21.2621794518125,182.06336222577,20.5958981420887,188.42858564811
20.83,185.235,21.1724192650231,182.053828506148,20.4867770745123,188.416995546749
20.73,185.225,21.0826884965897,182.044021766698,20.3776917707031,188.405073536373
20.631,185.213,20.9929879769435,182.033942098177,20.2686432402125,188.392819727316
20.531,185.202,20.9033185362357,182.02358959387,20.1596324922516,188.380234232984
20.432,185.19,20.8136810043297,182.012964349586,20.0506605356821,188.367317169852
20.333,185.178,20.7240762107939,182.002066463658,19.9417283790063,188.354068657463
20.234,185.166,20.6345049848935,181.990896036944,19.8328370303584,188.340488818428
20.134,185.153,20.544968155583,181.979453172822,19.723987497495,188.326577778424
20.035,185.14,20.4554665514989,181.967737977192,19.6151807877855,188.312335666195
19.936,185.127,20.3660010009512,181.955750558475,19.5064179082032,188.297762613546
19.837,185.113,20.2765723319168,181.943491027611,19.3976998653155,188.282858755346
19.738,185.099,20.1871813720307,181.930959498057,19.2890276652751,188.267624229526
19.639,185.085,20.0978289485794,181.918156085791,19.1804023138103,188.252059177078
19.54,185.071,20.0085158884925,181.905080909303,19.071824816216,188.236163742051
19.441,185.056,19.9192430183354,181.8917340896,18.9632961773439,188.219938071552
19.342,185.041,19.8300111643013,181.878115750202,18.8548174015938,188.203382315745
19.244,185.025,19.7408211522043,181.864226017145,18.746389492904,188.186496627849
19.145,185.01,19.6516738074708,181.850065018972,18.638013454742,188.169281164136
19.046,184.994,19.5625699551326,181.835632886739,18.5296902900952,188.151736083929
18.947,184.977,19.4735104198188,181.820929754013,18.4214210014617,188.133861549603
18.849,184.961,19.3844960257486,181.805955756864,18.3132065908411,188.115657726582
18.75,184.944,19.2955275967231,181.790711033874,18.205048059725,188.097124783335
18.652,184.927,19.2066059561184,181.775195726128,18.096946409088,188.078262891381
18.553,184.909,19.1177319268774,181.759409977216,17.9889026393779,188.05907222528
18.455,184.891,19.0289063315021,181.743353933228,17.8809177505074,188.039552962635
18.357,184.873,18.9401299920468,181.72702774276,17.7729927418438,188.019705284092
18.258,184.855,18.8514037301095,181.710431556905,17.6651286122006,187.999529373336
18.16,184.836,18.762728366825,181.693565529257,17.5573263598274,187.979025417087
18.062,184.817,18.674104722857,181.676429815904,17.4495869824017,187.958193605104
17.964,184.798,18.5855336183903,181.659024575433,17.3419114770188,187.93703413018
17.866,184.778,18.497015873124,181.641349968924,17.2343008401828,187.915547188138
17.768,184.759,18.4085523062628,181.623406159951,17.1267560677978,187.893732977833
17.67,184.738,18.3201437365103,181.605193314577,17.0192781551579,187.87159170115
17.572,184.718,18.2317909820612,181.586711601357,16.9118680969389,187.849123563
17.474,184.697,18.1434948605934,181.567961191334,16.8045268871882,187.826328771318
17.376,184.676,18.0552561892609,181.548942258037,16.6972555193164,187.803207537063
17.279,184.655,17.9670757846858,181.52965497748,16.5900549860875,187.779760074215
17.181,184.633,17.8789544629511,181.510099528163,16.48292627961,187.755986599774
17.083,184.611,17.790893039593,181.490276091063,16.3758703913276,187.731887333755
16.986,184.589,17.7028923295934,181.470184849642,16.2688883120103,187.70746249919
16.888,184.566,17.6149531473721,181.449825989837,16.1619810317448,187.682712322124
16.791,184.543,17.5270763067798,181.429199700064,16.0551495399257,187.657637031612
16.694,184.52,17.43926262109,181.408306171213,15.9483948252461,187.632236859718
16.597,184.497,17.3515129029918,181.387145596647,15.8417178756886,187.606512041514
16.499,184.473,17.2638279645822,181.365718172201,15.7351196785161,187.580462815073
16.402,184.449,17.176208617359,181.344024096179,15.6286012202627,187.554089421475
16.305,184.425,17.0886556722126,181.322063569353,15.5221634867244,187.527392104797
16.208,184.4,17.001169939419,181.299836794961,15.4158074629504,187.500371112115
16.112,184.375,16.9137522286323,181.277343978705,15.3095341332334,187.473026693499
16.015,184.35,16.826403348877,181.25458532875,15.203344481101,187.445359102014
15.918,184.324,16.7391241085404,181.23156105572,15.0972394893063,187.417368593716
15.822,184.299,16.6519153153656,181.208271372698,14.9912201398189,187.389055427647
15.725,184.273,16.5647777764436,181.184716495222,14.8852874138158,187.360419865839
15.629,184.246,16.4777122982059,181.160896641287,14.7794422916723,187.331462173303
15.532,184.219,16.3907196864171,181.136812031336,14.673685752953,187.302182618035
15.436,184.193,16.3038007461677,181.112462888267,14.5680187764027,187.272581471008
15.34,184.165,16.2169562818661,181.087849437423,14.4624423399374,187.242659006173
15.244,184.138,16.1301870972316,181.062971906594,14.3569574206349,187.212415500451
15.148,184.11,16.0434939952866,181.037830526014,14.2515649947263,187.181851233739
15.052,184.082,15.9568777783498,181.01242552836,14.1462660375867,187.150966488898
14.956,184.053,15.8703392480278,180.986757148746,14.0410615237261,187.119761551758
14.86,184.025,15.7838792052087,180.960825624726,13.9359524267803,187.088236711112
14.764,183.996,15.697498450054,180.934631196288,13.8309397195023,187.056392258711
14.669,183.966,15.6111977819915,180.908174105853,13.7260243737529,187.024228489267
14.573,183.937,15.5249779997078,180.881454598275,13.621207360492,186.991745700445
14.478,183.907,15.4388399011407,180.854472920834,13.5164896497693,186.958944192865
14.382,183.877,15.3527842834725,180.827229323237,13.4118722107154,186.925824270093
14.287,183.846,15.2668119431218,180.799724057615,13.3073560115333,186.892386238646
14.192,183.815,15.1809236757366,180.771957378522,13.2029420194886,186.858630407981
14.097,183.784,15.0951202761869,180.74392954293,13.0986312009013,186.824557090499
14.002,183.753,15.0094025385571,180.715640810227,12.9944245211365,186.790166601539
13.907,183.721,14.9237712561391,180.687091442218,12.8903229445955,186.755459259373
13.812,183.689,14.8382272214243,180.658281703118,12.7863274347068,186.720435385207
13.718,183.657,14.752771226097,180.629211859553,12.6824389539175,186.685095303178
13.623,183.625,14.6674040610266,180.599882180555,12.578658463684,186.649439340346
13.529,183.592,14.5821265162604,180.570292937561,12.4749869244634,186.613467826697
13.434,183.559,14.4969393810162,180.540444404412,12.3714252957045,186.577181095136
13.34,183.525,14.4118434436752,180.510336857345,12.2679745358386,186.540579481487
13.246,183.492,14.3268394917746,180.479970574999,12.1646356022715,186.503663324485
13.152,183.458,14.2419283120002,180.449345838402,12.0614094513735,186.466432965779
13.058,183.424,14.1571106901793,180.418462930978,11.9582970384716,186.428888749925
12.964,183.389,14.0723874112734,180.387322138539,11.8552993178399,186.391031024383
12.87,183.354,13.9877592593708,180.355923749284,11.7524172426912,186.352860139514
12.776,183.319,13.9032270176794,180.324268053795,11.649651765168,186.314376448579
12.683,183.284,13.8187914685196,180.292355345035,11.5470038363336,186.275580307733
12.589,183.248,13.7344533933168,180.260185918348,11.4444744061636,186.236472076021
12.496,183.212,13.6502135725944,180.227760071452,11.3420644235369,186.19705211538
12.403,183.176,13.5660727859664,180.195078104438,11.2397748362269,186.157320790629
12.31,183.14,13.4820318121305,180.162140319767,11.1376065908927,186.117278469468
12.217,183.103,13.3980914288603,180.12894702227,11.0355606330707,186.076925522479
12.124,183.066,13.3142524129988,180.09549851914,10.9336379071652,186.036262323114
12.031,183.029,13.2305155404506,180.061795119932,10.8318393564402,185.995289247701
11.939,182.991,13.1468815861752,180.027837136562,10.7301659230106,185.954006675431
11.846,182.953,13.0633513241796,179.993624883301,10.6286185478332,185.912414988363
11.754,182.915,12.979925527511,179.959158676772,10.5271981706982,185.870514571416
11.661,182.876,12.8966049682501,179.924438835949,10.4259057302207,185.828305812364
11.569,182.838,12.8133904175032,179.889465682156,10.3247421638314,185.785789101838
11.477,182.799,12.730282645396,179.854239539056,10.2237084077686,185.742964833317
11.385,182.759,12.6472824210658,179.818760732658,10.1228053970691,185.699833403125
11.293,182.72,12.5643905126544,179.783029591308,10.0220340655598,185.656395210433
11.202,182.68,12.4816076873015,179.747046445686,9.92139534584889,185.612650657246
11.11,182.64,12.398934711137,179.710811628805,9.82089016931724,185.568600148408
11.018,182.599,12.3163723492744,179.674325476007,9.72051946610989,185.524244091592
10.927,182.559,12.2339213658034,179.637588324962,9.62028416512733,185.479582897301
10.836,182.518,12.1515825237827,179.600600515659,9.52018519401695,185.43461697886
10.745,182.476,12.0693565852336,179.563362390411,9.42022347916444,185.389346752416
10.654,182.435,11.9872443111322,179.525874293844,9.32039994568526,185.343772636931
10.563,182.393,11.9052464614028,179.488136572901,9.220715517416,185.297895054178
10.472,182.351,11.8233637949106,179.450149576831,9.1211711169059,185.251714428742
10.382,182.309,11.741597069455,179.411913657193,9.02176766540827,185.205231188011
10.291,182.266,11.6599470417623,179.373429167849,8.92250608287199,185.158445762171
10.201,182.223,11.5784144674788,179.334696464961,8.82338728793298,185.11135858421
10.111,182.18,11.4970001011638,179.295715906989,8.72441219790571,185.063970089903
10.021,182.136,11.4157046962827,179.256487854686,8.62558172877471,185.016280717818
9.931,182.093,11.3345290051998,179.217012671095,8.52689679518605,184.968290909304
9.841,182.049,11.2534737791716,179.177290721548,8.42835831043898,184.920001108493
